chromosome_name	start_position	end_position	strand	ensembl_gene_id	external_gene_name
17	47325601	47336024	1	ENSG00000177369	RP1-62O9.3
HSCHR6_MHC_COX	32641388	32641455	-1	ENSG00000264412	MIR3135B
X	154686576	154688276	-1	ENSG00000185990	F8A3
HSCHR6_MHC_DBB	31469457	31470268	-1	ENSG00000231118	PPIAP9
HSCHR6_MHC_DBB	31478075	31478654	1	ENSG00000229535	RPL15P4
HSCHR6_MHC_COX	32734187	32736596	1	ENSG00000235540	TAPSAR1
17	47403202	47403263	-1	ENSG00000251964	RNU7-135P
HSCHR6_MHC_DBB	31486334	31486409	-1	ENSG00000266419	SNORD83
4	120238405	120243545	-1	ENSG00000145384	FABP2
HSCHR6_MHC_DBB	31491059	31491136	-1	ENSG00000264591	SNORD83
17	47438527	47447360	1	ENSG00000248714	RP11-1079K10.3
HSCHR6_MHC_DBB	31492262	31493096	1	ENSG00000236019	DDX39B-AS1
17	9813926	10101868	-1	ENSG00000007237	GAS7
1	152538130	152539248	-1	ENSG00000185966	LCE3E
HSCHR6_MHC_DBB	31561042	31561315	-1	ENSG00000232683	UQCRHP1
3	197020749	197020819	-1	ENSG00000265850	MIR4797
13	73302061	73330336	1	ENSG00000136122	BORA
HSCHR6_MHC_DBB	31573034	31573165	1	ENSG00000266004	SNORA38
22	23521891	23660224	1	ENSG00000186716	BCR
3	197025123	197030618	1	ENSG00000227375	DLG1-AS1
HSCHR6_MHC_DBB	31608288	31610680	1	ENSG00000227665	C6orf47-AS1
X	154689080	154689596	-1	ENSG00000185978	H2AFB3
1	152551857	152552980	-1	ENSG00000163202	LCE3D
HSCHR6_MHC_DBB	31608967	31609906	-1	ENSG00000258330	CR753842.2
X	47483612	47489704	-1	ENSG00000126759	CFP
3	197066328	197066422	-1	ENSG00000238491	snoU13
HSCHR6_MHC_DBB	31613247	31613360	1	ENSG00000264353	Y_RNA
3	197171932	197185194	-1	ENSG00000235126	AC128709.3
4	39500375	39529931	-1	ENSG00000109814	UGDH
7	96635695	96637022	-1	ENSG00000271956	DLX6-AS2
HSCHR6_MHC_DBB	31650981	31651043	-1	ENSG00000265989	MIR4646
7	6369040	6388612	-1	ENSG00000178397	FAM220A
19	46367247	46377055	1	ENSG00000170608	FOXA3
3	197177198	197183525	-1	ENSG00000229912	AC128709.4
HSCHR6_MHC_DBB	31706913	31707015	-1	ENSG00000263896	U6
7	96764327	96764873	-1	ENSG00000224551	HMGB3P21
HSCHR6_MHC_DBB	31714272	31715550	-1	ENSG00000227856	SAPCD1-AS1
3	197185276	197193976	1	ENSG00000237167	AC128709.2
7	96830020	96830795	-1	ENSG00000224475	AC073900.4
HSCHR6_MHC_DBB	31728779	31728867	-1	ENSG00000266113	Y_RNA
4	1795034	1810599	1	ENSG00000068078	FGFR3
7	96920826	96920908	-1	ENSG00000221192	AC004745.1
3	197232133	197233857	-1	ENSG00000272989	RP13-616I3.1
HSCHR6_MHC_DBB	31785230	31785292	1	ENSG00000264086	SNORD48
1	152573138	152573562	1	ENSG00000244057	LCE3C
7	97066830	97067208	1	ENSG00000226046	AC007316.3
HSCHR6_MHC_DBB	31787042	31787108	1	ENSG00000265707	SNORD52
7	97228245	97228572	-1	ENSG00000199475	RN7SKP104
3	197232135	197233857	-1	ENSG00000250443	AC128709.1
HSCHR6_MHC_DBB	31833723	31834016	1	ENSG00000236903	DAQB-331I12.5
19	46386866	46389376	-1	ENSG00000170604	IRF2BP1
7	97499479	97499601	1	ENSG00000226744	AC079781.5
1	2357419	2436969	1	ENSG00000149527	PLCH2
HSCHR6_MHC_DBB	31884416	31891690	-1	ENSG00000233692	C4B-AS1
19	34745442	34846491	1	ENSG00000166398	KIAA0355
7	97512594	97513107	1	ENSG00000235982	AC007875.3
15	44829255	44855227	1	ENSG00000104131	EIF3J
HSCHR6_MHC_DBB	31906802	31906903	-1	ENSG00000265895	hsa-mir-1236
8	99413631	99955055	-1	ENSG00000104375	STK3
7	97515180	97515386	1	ENSG00000231812	AC005326.2
1	152586287	152586574	1	ENSG00000187238	LCE3B
X	154719776	154899605	-1	ENSG00000185973	TMLHE
19	46393278	46405862	-1	ENSG00000176182	MYPOP
HSCHR6_MHC_DBB	31949954	31953483	-1	ENSG00000232565	C4A-AS1
7	97527659	97528427	-1	ENSG00000237818	RPS3AP29
15	40861499	40866659	1	ENSG00000166133	RPUSD2
7	97535284	97535431	1	ENSG00000221048	AC079781.1
16	31191431	31203127	1	ENSG00000089280	FUS
7	97535741	97536134	1	ENSG00000231859	AC007875.2
7	97537568	97537736	1	ENSG00000232032	AC079781.7
19	46416475	46418036	-1	ENSG00000188425	NANOS2
12	1099675	1605099	1	ENSG00000082805	ERC1
HSCHR6_MHC_DBB	31955599	31958414	1	ENSG00000231759	CYP21A1P
9	136325089	136335970	1	ENSG00000160325	CACFD1
3	197305084	197354777	-1	ENSG00000214135	AC024560.3
1	152595310	152595579	-1	ENSG00000185962	LCE3A
7	86506222	86689015	-1	ENSG00000164659	KIAA1324L
17	28256218	28435470	1	ENSG00000176927	EFCAB5
19	46436992	46476804	-1	ENSG00000104967	NOVA2
1	152635872	152637135	1	ENSG00000187223	LCE2D
1	65210778	65298915	1	ENSG00000162437	RAVER2
HSCHR6_MHC_DBB	31958577	31962435	-1	ENSG00000248352	TNXA
5	96096521	96143803	-1	ENSG00000164307	ERAP1
X	47494920	47510003	-1	ENSG00000126767	ELK1
1	152647771	152659877	1	ENSG00000159455	LCE2B
11	8959119	8964580	-1	ENSG00000176009	ASCL3
14	88851268	88936694	1	ENSG00000042317	SPATA7
HSCHR6_MHC_DBB	31963233	31963750	1	ENSG00000249480	STK19P
HSCHR6_MHC_DBB	31976325	31979854	-1	ENSG00000225512	XXbac-BPG116M5.15
HSCHR6_MHC_DBB	32016306	32016556	-1	ENSG00000258261	CR753803.1
HSCHR6_MHC_DBB	32022103	32022223	-1	ENSG00000266615	5S_rRNA
19	59073298	59084942	-1	ENSG00000099326	MZF1
HSCHR6_MHC_DBB	32258940	32259089	1	ENSG00000257276	CR759737.1
HSCHR6_MHC_COX	32209049	32287940	-1	ENSG00000234280	C6orf10
HSCHR6_MHC_DBB	32268872	32269831	1	ENSG00000230209	HNRNPA1P2
HSCHR6_MHC_DBB	32296178	32296284	1	ENSG00000265351	U6
1	152647771	152649050	1	ENSG00000187180	LCE2C
HSCHR6_MHC_DBB	32333789	32336965	1	ENSG00000226228	HCG23
HSCHR6_MHC_DBB	32402298	32415953	-1	ENSG00000237591	HLA-DRB9
6	31919864	31926887	-1	ENSG00000204356	NELFE
18	71983048	72026422	1	ENSG00000206043	C18orf63
HSCHR6_MHC_DBB	31570625	31587723	1	ENSG00000231370	PRRC2A
1	152670840	152671918	1	ENSG00000187173	LCE2A
2	192109911	192290115	1	ENSG00000128641	MYO1B
22	38093011	38172563	1	ENSG00000100106	TRIOBP
3	197307215	197307500	-1	ENSG00000213519	AC132008.1
3	197361186	197362682	1	ENSG00000249626	RP11-496H1.1
9	37120536	37358146	1	ENSG00000147905	ZCCHC7
3	197372540	197372888	1	ENSG00000273308	RP11-496H1.2
3	197387436	197392628	-1	ENSG00000236833	AC024560.2
3	197401367	197401447	-1	ENSG00000216042	MIR922
X	99899215	99926296	1	ENSG00000102359	SRPX2
2	219646472	219680016	1	ENSG00000135929	CYP27A1
20	20033158	20341346	1	ENSG00000089101	C20orf26
1	152680636	152681967	1	ENSG00000187170	LCE4A
9	136336217	136344259	-1	ENSG00000160326	SLC2A6
18	72102963	72125179	-1	ENSG00000187773	FAM69C
X	47511197	47518560	-1	ENSG00000126756	UXT
19	60105	71626	-1	ENSG00000225373	WASH5P
10	74127098	74385899	-1	ENSG00000107745	MICU1
15	40886218	40956540	1	ENSG00000137812	CASC5
2	74229840	74335303	1	ENSG00000187605	TET3
19	49838428	49846592	1	ENSG00000104894	CD37
1	152691998	152692905	1	ENSG00000198854	C1orf68
1	27022524	27108595	1	ENSG00000117713	ARID1A
11	69513000	69519410	-1	ENSG00000162344	FGF19
4	79808281	79860592	-1	ENSG00000163291	PAQR3
1	65298912	65432187	-1	ENSG00000162434	JAK1
13	73329540	73356234	-1	ENSG00000083520	DIS3
3	186648274	186796341	1	ENSG00000073849	ST6GAL1
19	71161	72719	1	ENSG00000267588	MIR1302-2
1	152730506	152734529	1	ENSG00000203786	KPRP
HSCHR6_MHC_SSTO	31454424	31454525	-1	ENSG00000265509	Y_RNA
HSCHR6_MHC_SSTO	31477203	31478014	-1	ENSG00000235596	PPIAP9
HSCHR6_MHC_SSTO	31485838	31486417	1	ENSG00000231623	RPL15P4
21	45770046	45862964	1	ENSG00000142185	TRPM2
X	47696301	47861960	1	ENSG00000197779	ZNF81
19	76220	77690	-1	ENSG00000233630	FAM138F
11	69587254	69587718	-1	ENSG00000268351	AP001888.1
5	169673241	169725231	-1	ENSG00000043462	LCP2
HSCHR6_MHC_SSTO	31494098	31494173	-1	ENSG00000263358	SNORD83
HSCHR6_MHC_SSTO	31498825	31498902	-1	ENSG00000263442	SNORD83
11	69587797	69590171	-1	ENSG00000075388	FGF4
1	152748848	152749445	1	ENSG00000240386	LCE1F
HSCHR6_MHC_SSTO	31500028	31500862	1	ENSG00000228245	DDX39B-AS1
HSCHR6_MHC_DBB	32428191	32428286	-1	ENSG00000235577	DASS-397D15.4
3	197516571	197517240	1	ENSG00000273375	RP11-803P9.1
HSCHR6_MHC_DBB	32469329	32469736	-1	ENSG00000234470	DASS-23B5.2
HSCHR6_MHC_SSTO	31568810	31569083	-1	ENSG00000228926	UQCRHP1
HSCHR6_MHC_QBL	31597040	31610723	-1	ENSG00000096155	BAG6
14	21853353	21924285	-1	ENSG00000100888	CHD8
3	197557556	197558167	-1	ENSG00000234136	AC055764.1
HSCHR6_MHC_DBB	32472044	32491190	-1	ENSG00000233240	HLA-DRB7
HSCHR6_MHC_SSTO	31580798	31580929	1	ENSG00000263994	SNORA38
3	197577271	197577825	-1	ENSG00000234742	AC144530.1
11	62453874	62457371	-1	ENSG00000177363	LRRN4CL
11	69624992	69633792	-1	ENSG00000186895	FGF3
HSCHR6_MHC_SSTO	31616046	31618436	1	ENSG00000227853	C6orf47-AS1
6	83782692	83782854	1	ENSG00000214479	AL139333.1
4	120415550	120550146	-1	ENSG00000138735	PDE5A
HSCHR6_MHC_SSTO	31616725	31617664	-1	ENSG00000257895	BX511262.3
HSCHR6_MHC_DBB	32474891	32476022	1	ENSG00000235391	FAM8A5P
1	152758690	152760902	1	ENSG00000186226	LCE1E
HSCHR6_MHC_SSTO	31621012	31621125	1	ENSG00000266716	Y_RNA
HSCHR6_MHC_SSTO	31630220	31630465	1	ENSG00000257238	BX511262.1
19	34850385	34893061	1	ENSG00000105220	GPI
HSCHR6_MHC_SSTO	31658768	31658830	-1	ENSG00000265412	MIR4646
HSCHR6_MHC_SSTO	31714683	31714785	-1	ENSG00000263638	U6
HSCHR6_MHC_SSTO	31736548	31736636	-1	ENSG00000264778	Y_RNA
11	62457747	62494856	-1	ENSG00000234857	HNRNPUL2-BSCL2
HSCHR6_MHC_SSTO	31843423	31843716	1	ENSG00000224766	DASS-36P22.4
HSCHR6_MHC_SSTO	31894078	31901352	-1	ENSG00000225773	C4B-AS1
HSCHR6_MHC_SSTO	31916468	31916569	-1	ENSG00000264555	hsa-mir-1236
HSCHR6_MHC_SSTO	31959605	31963150	-1	ENSG00000232577	XXbac-BPG116M5.15
9	136379708	136393734	-1	ENSG00000187616	TMEM8C
1	152769227	152770657	1	ENSG00000172155	LCE1D
HSCHR6_MHC_COX	32308863	32323110	-1	ENSG00000224770	BTNL2
HSCHR6_MHC_SSTO	31965265	31968079	1	ENSG00000239882	CYP21A1P
2	85581517	85618875	1	ENSG00000115459	ELMOD3
17	47452742	47457456	1	ENSG00000250948	RP11-1079K10.2
19	94062	96511	1	ENSG00000266945	OR4G3P
X	47834250	47863377	-1	ENSG00000147118	ZNF182
17	47477791	47478162	-1	ENSG00000186244	RP11-1079K10.1
19	104535	105471	1	ENSG00000267310	OR4G1P
3	120347020	120401418	-1	ENSG00000113924	HGD
17	47481443	47482559	1	ENSG00000250186	RP11-1079K10.4
19	145485	145812	1	ENSG00000267792	AC016626.1
17	47494106	47494212	-1	ENSG00000207127	Y_RNA
X	99929488	99987110	-1	ENSG00000102362	SYTL4
17	47500970	47502298	-1	ENSG00000229944	AC004797.1
1	152777311	152779107	-1	ENSG00000197084	LCE1C
3	52232102	52248343	1	ENSG00000023330	ALAS1
HG325_PATCH	50325175	50330350	-1	ENSG00000273028	IFRD2
HSCHR6_MHC_MANN	30920643	30926565	1	ENSG00000233149	GTF2H4
17	47535223	47539111	-1	ENSG00000249497	RP11-1079K10.5
17	47583019	47651426	-1	ENSG00000249906	RP5-1029K10.2
8	99439250	99445076	1	ENSG00000156486	KCNS2
3	197621378	197621484	1	ENSG00000199306	RNU6-858P
HSCHR6_MHC_SSTO	31968243	31972101	-1	ENSG00000234328	TNXA
3	197721472	197721580	1	ENSG00000201622	RNU6-621P
17	47622209	47655324	-1	ENSG00000250310	RP5-1029K10.4
3	197765192	197766105	-1	ENSG00000232832	LMLN-AS1
17	47638364	47638447	-1	ENSG00000252789	AC006487.1
1	152784447	152785585	1	ENSG00000196734	LCE1B
17	47785696	47797422	1	ENSG00000250751	RP11-613C6.2
12	39040624	39301232	-1	ENSG00000139117	CPNE8
17	47872705	47873031	1	ENSG00000235183	RP11-613C6.4
3	197780393	197807591	-1	ENSG00000226435	ANKRD18DP
22	38201114	38203442	1	ENSG00000189060	H1F0
17	47911601	47913816	1	ENSG00000262837	RP11-304F15.7
1	152799949	152800573	1	ENSG00000186844	LCE1A
17	47923272	47926199	1	ENSG00000204584	RP11-304F15.3
1	225083964	225586996	1	ENSG00000185842	DNAH14
6	83870869	83903655	-1	ENSG00000013375	PGM3
9	136397286	136440641	1	ENSG00000197859	ADAMTSL2
17	47964961	47978257	1	ENSG00000248954	RP11-304F15.4
1	152815344	152816459	1	ENSG00000235942	LCE6A
16	31212806	31214771	-1	ENSG00000103490	PYCARD
HG325_PATCH	50330263	50336900	-1	ENSG00000261855	HYAL3
3	197798182	197798288	-1	ENSG00000212297	RNU6-821P
10	124457225	124459338	-1	ENSG00000183559	C10orf120
X	47842756	47931025	-1	ENSG00000221994	ZNF630
3	197836983	197838749	1	ENSG00000232783	AC073135.3
8	99956631	99964332	1	ENSG00000164920	OSR2
1	152850793	152857523	1	ENSG00000163206	SMCP
17	47991767	48010282	1	ENSG00000254039	RP11-304F15.6
22	38203912	38213183	1	ENSG00000100116	GCAT
17	48016486	48017183	1	ENSG00000249176	RP11-304F15.5
X	53963109	54075391	-1	ENSG00000172943	PHF8
18	72163051	72188366	1	ENSG00000133313	CNDP2
17	48043439	48043540	-1	ENSG00000199492	RNU6-1313P
2	74361599	74362521	1	ENSG00000217702	MGC10955
17	48074253	48094208	1	ENSG00000248172	RP11-1094H24.3
HSCHR6_MHC_SSTO	31972900	31973416	1	ENSG00000248989	STK19P
12	10323141	10344400	1	ENSG00000165685	TMEM52B
9	37422663	37436987	1	ENSG00000137106	GRHPR
HSCHR6_MHC_SSTO	31992359	31995888	-1	ENSG00000238170	C4A-AS1
6	2622147	2634837	-1	ENSG00000164385	C6orf195
HSCHR6_MHC_SSTO	32221188	32221358	-1	ENSG00000257158	BX284927.1
2	74362525	74375121	-1	ENSG00000163170	BOLA3
11	18955360	18961054	-1	ENSG00000170255	MRGPRX1
HSCHR6_MHC_SSTO	32241009	32241176	1	ENSG00000258361	BX284927.2
HSCHR6_MHC_SSTO	32299929	32300888	1	ENSG00000237295	HNRNPA1P2
16	31213206	31214773	1	ENSG00000261359	C16orf98
5	660883	693510	-1	ENSG00000171368	TPPP
11	19076002	19082228	-1	ENSG00000183695	MRGPRX2
HSCHR6_MHC_SSTO	32327242	32327348	1	ENSG00000265048	U6
14	101295066	101295537	-1	ENSG00000267918	AL117190.2
HSCHR6_MHC_SSTO	32364871	32368048	1	ENSG00000224507	HCG23
18	43684298	43708299	1	ENSG00000152240	HAUS1
HSCHR6_MHC_SSTO	32433544	32447199	-1	ENSG00000232705	HLA-DRB9
1	65613232	65697828	1	ENSG00000162433	AK4
16	31225342	31236510	1	ENSG00000177238	TRIM72
14	101346992	101351184	-1	ENSG00000254656	RTL1
11	69924408	70035634	1	ENSG00000131620	ANO1
9	136444079	136451319	-1	ENSG00000196990	FAM163B
13	73356197	73590591	1	ENSG00000083535	PIBF1
14	101359265	101360646	1	ENSG00000269375	AL117190.3
1	152881021	152884362	1	ENSG00000163207	IVL
HG325_PATCH	50333834	50336853	-1	ENSG00000261871	NAT6
10	124591665	124639146	-1	ENSG00000138161	CUZD1
X	47863734	47869126	1	ENSG00000171489	SPACA5
7	116593953	116738860	1	ENSG00000214188	ST7-OT4
4	80146848	80247204	-1	ENSG00000156269	NAA11
6	111195973	111216916	1	ENSG00000123505	AMD1
4	39547950	39640710	-1	ENSG00000163683	SMIM14
6	2663863	2751200	-1	ENSG00000145949	MYLK4
16	31227283	31228680	-1	ENSG00000169900	PYDC1
14	68168603	68201169	1	ENSG00000139988	RDH12
3	197846592	197847649	1	ENSG00000213113	TUBB8P8
9	136501482	136524466	1	ENSG00000123454	DBH
X	47990039	47991995	1	ENSG00000171478	SPACA5B
4	80327508	80329372	-1	ENSG00000196475	GK2
HSCHR6_MHC_SSTO	32459437	32459532	-1	ENSG00000235228	DASS-397D15.4
HSCHR6_MHC_SSTO	32485002	32485149	-1	ENSG00000264704	U1
HSCHR6_MHC_COX	32355870	32361037	1	ENSG00000227993	HLA-DRA
HSCHR6_MHC_SSTO	32490429	32490524	-1	ENSG00000226227	DASS-397D15.5
14	102027688	102029789	1	ENSG00000197406	DIO3
HSCHR6_MHC_SSTO	32506795	32506946	-1	ENSG00000265838	U1
HSCHR6_MHC_SSTO	32546223	32546370	-1	ENSG00000264960	U1
X	129518319	129519511	-1	ENSG00000147262	GPR119
22	38219389	38221502	1	ENSG00000128310	GALR3
HSCHR6_MHC_SSTO	32556190	32558727	-1	ENSG00000233697	HLA-DRB8
11	19138646	19197969	1	ENSG00000177054	ZDHHC13
HSCHR6_MHC_SSTO	32586786	32586949	-1	ENSG00000265248	U1
1	152943142	152945050	1	ENSG00000184148	SPRR4
HSCHR6_MHC_SSTO	32588904	32589843	1	ENSG00000235324	DASS-23B5.1
11	62457747	62477317	-1	ENSG00000168000	BSCL2
20	20348765	20351590	1	ENSG00000173404	INSM1
X	48045656	48056199	-1	ENSG00000165583	SSX5
HSCHR6_MHC_SSTO	32591350	32591757	-1	ENSG00000235116	DASS-23B5.2
5	667759	668839	1	ENSG00000268885	AC026740.1
10	104845940	104953056	-1	ENSG00000076685	NT5C2
X	129535943	129547317	1	ENSG00000134597	RBMX2
HSCHR6_MHC_SSTO	32594077	32613256	-1	ENSG00000227099	HLA-DRB7
HSCHR6_MHC_SSTO	32596912	32598043	1	ENSG00000238101	FAM8A5P
3	120405528	120461840	-1	ENSG00000144840	RABL3
HSCHR6_MHC_SSTO	32635039	32635187	-1	ENSG00000266860	U1
7	100169855	100183776	-1	ENSG00000077454	LRCH4
HSCHR6_MHC_DBB	32514190	32514338	-1	ENSG00000265983	U1
1	152956557	152958289	1	ENSG00000169474	SPRR1A
HSCHR6_MHC_DBB	32552037	32552223	1	ENSG00000257240	CR753309.2
HSCHR6_MHC_DBB	32576333	32577190	-1	ENSG00000257223	CR753309.1
3	52255096	52273183	-1	ENSG00000239732	TLR9
HSCHR6_MHC_DBB	32602897	32603747	1	ENSG00000237455	HLA-DQB1-AS1
3	197848259	197850145	-1	ENSG00000236246	AC073135.4
HSCHR6_MHC_DBB	32602903	32605491	-1	ENSG00000240684	XXbac-BPG254F23.6
HSCHR6_MHC_DBB	32652915	32653747	-1	ENSG00000236629	MTCO3P1
4	39699664	39784412	1	ENSG00000078140	UBE2K
3	197879237	197925886	1	ENSG00000236438	FAM157A
HSCHR6_MHC_DBB	32663186	32663364	1	ENSG00000256920	CR753846.1
HSCHR6_MHC_DBB	32664299	32665133	1	ENSG00000234331	XXbac-BPG254F23.7
11	117185273	117283984	1	ENSG00000110274	CEP164
5	710471	851101	-1	ENSG00000188818	ZDHHC11
X	48114752	48126879	1	ENSG00000126752	SSX1
16	31271311	31344213	1	ENSG00000169896	ITGAM
HG325_PATCH	50337321	50349813	-1	ENSG00000262208	HYAL1
17	48127713	48133103	-1	ENSG00000246640	RP11-1094H24.4
3	197923617	197923720	1	ENSG00000222792	RNU6-860P
HSCHR6_MHC_DBB	32677706	32678642	-1	ENSG00000231596	HLA-DQB3
10	11865338	11914276	1	ENSG00000148426	PROSER2
3	197950368	197953181	-1	ENSG00000230304	CICP6
HSCHR6_MHC_DBB	32696850	32696917	-1	ENSG00000264244	CR753846.4
1	152974223	152976332	1	ENSG00000163209	SPRR3
3	197955065	197955247	1	ENSG00000226008	AC073135.7
13	73629114	73651676	1	ENSG00000102554	KLF5
HSCHR6_MHC_DBB	32789844	32792253	1	ENSG00000206232	TAPSAR1
7	6414154	6443608	1	ENSG00000136238	RAC1
16	71559136	71572649	1	ENSG00000140835	CHST4
18	3247479	3256234	1	ENSG00000101608	MYL12A
22	38226862	38245334	-1	ENSG00000100124	ANKRD54
6	111279763	111289093	1	ENSG00000155115	GTF3C6
14	102196774	102198859	1	ENSG00000258512	RP11-796G6.2
2	74379655	74406025	-1	ENSG00000114978	MOB1A
X	48205863	48216142	-1	ENSG00000165584	SSX3
12	57923885	57941114	-1	ENSG00000175203	DCTN2
HSCHR6_MHC_SSTO	32715551	32716400	1	ENSG00000230414	HLA-DQB1-AS1
1	65713902	65881552	1	ENSG00000116675	DNAJC6
HSCHR6_MHC_SSTO	32715557	32718146	-1	ENSG00000243245	XXbac-BPG254F23.6
8	145159402	145162514	1	ENSG00000179632	MAF1
1	153003678	153005376	1	ENSG00000169469	SPRR1B
20	20370196	20693131	-1	ENSG00000188559	RALGAPA2
16	71599563	71611033	-1	ENSG00000198650	TAT
9	37438111	37465396	-1	ENSG00000168795	ZBTB5
13	74260226	74708394	-1	ENSG00000118922	KLF12
10	10969021	10994197	-1	ENSG00000229240	LINC00710
1	153012201	153014407	-1	ENSG00000163216	SPRR2D
12	122957417	122985518	-1	ENSG00000033030	ZCCHC8
X	48242863	48252785	1	ENSG00000204645	SSX4
7	44552134	44580914	-1	ENSG00000015520	NPC1L1
HSCHR6_MHC_COX	32411911	32425028	-1	ENSG00000231679	HLA-DRB3$0301
15	40986972	41024354	1	ENSG00000051180	RAD51
10	11002114	11012779	1	ENSG00000231496	RP1-251M9.2
10	11052127	11053082	-1	ENSG00000228027	RP1-251M9.3
10	11072297	11072831	1	ENSG00000229206	RP11-397O4.1
X	100075384	100095921	1	ENSG00000101811	CSTF2
13	74987094	74993252	-1	ENSG00000177596	AL355390.1
10	11117094	11140436	-1	ENSG00000237986	CELF2-AS2
1	153028589	153030013	-1	ENSG00000241794	SPRR2A
10	11210885	11213339	-1	ENSG00000230322	RP3-323N1.2
18	3261907	3278282	1	ENSG00000118680	MYL12B
12	10365057	10375727	1	ENSG00000139112	GABARAPL1
10	11358797	11361847	-1	ENSG00000181800	CELF2-AS1
8	145162629	145173218	1	ENSG00000179698	KIAA1875
2	219687106	219696809	-1	ENSG00000115592	PRKAG3
5	169780491	170163636	1	ENSG00000182132	KCNIP1
16	71660064	71676017	1	ENSG00000140832	MARVELD3
5	121465208	121515312	1	ENSG00000164185	ZNF474
1	225589204	225616627	-1	ENSG00000143815	LBR
HSCHR6_MHC_COX	32475947	32506554	-1	ENSG00000206240	HLA-DRB1
9	37485932	37503694	1	ENSG00000137054	POLR1E
1	153042700	153113927	-1	ENSG00000196805	SPRR2B
X	48261524	48271344	-1	ENSG00000198946	SSX4B
2	74418517	74418627	1	ENSG00000267958	CATX-2
10	11653304	11654226	1	ENSG00000271360	RP11-138I18.1
3	71724567	71803924	-1	ENSG00000163412	EIF4E3
10	11721674	11722513	1	ENSG00000271046	RP11-138I18.2
10	11891612	11936699	-1	ENSG00000225778	PROSER2-AS1
1	153065611	153078660	-1	ENSG00000203785	SPRR2E
10	11965180	11965287	1	ENSG00000251957	RNU6-1095P
17	40932696	40948954	1	ENSG00000126562	WNK4
1	2439972	2458039	-1	ENSG00000157881	PANK4
4	80822303	81046608	-1	ENSG00000163297	ANTXR2
1	153084590	153085991	-1	ENSG00000244094	SPRR2F
1	225600404	225602040	1	ENSG00000203691	AC092811.1
9	136528682	136605077	-1	ENSG00000123453	SARDH
2	74425689	74444692	1	ENSG00000065911	MTHFD2
HSCHR6_MHC_COX	32769272	32769949	-1	ENSG00000236093	PPP1R2P1
1	153122058	153123345	-1	ENSG00000159516	SPRR2G
2	160569000	160627538	1	ENSG00000136536	MARCH7
X	154997474	155012121	1	ENSG00000168939	SPRY3
HSCHR6_MHC_COX	32786513	32786587	1	ENSG00000228785	HLA-Z
HSCHR6_MHC_COX	32827013	32827107	-1	ENSG00000266331	AL662845.1
HSCHR6_MHC_COX	32860414	32860928	1	ENSG00000234673	BRD2-IT1
HSCHR6_MHC_COX	32969203	32969612	1	ENSG00000228579	RPL32P1
HSCHR6_MHC_MANN	30920701	30938920	1	ENSG00000223494	VARS2
1	153175919	153177596	1	ENSG00000203784	LELP1
HSCHR6_MHC_COX	32981428	32987014	-1	ENSG00000223990	HLA-DPA2
22	38244875	38285414	1	ENSG00000100129	EIF3L
HSCHR6_MHC_COX	32993451	32997006	-1	ENSG00000230816	COL11A2P1
14	39699435	39722859	1	ENSG00000150526	MIA2
19	10812106	10824113	1	ENSG00000213339	QTRT1
1	27113963	27124889	1	ENSG00000060642	PIGV
1	153190060	153191793	1	ENSG00000203783	PRR9
17	38296571	38328436	1	ENSG00000108349	CASC3
4	187130133	187179625	1	ENSG00000164344	KLKB1
4	39824483	39979576	-1	ENSG00000121892	PDS5A
13	75858808	76056250	-1	ENSG00000136111	TBC1D4
18	3411606	3458409	1	ENSG00000177426	TGIF1
17	56048910	56065620	-1	ENSG00000136451	VEZF1
19	49843852	49865714	-1	ENSG00000074219	TEAD2
19	156279	157215	-1	ENSG00000266971	OR4F8P
1	225674537	225840844	-1	ENSG00000154380	ENAH
18	43753519	43846949	1	ENSG00000152242	C18orf25
X	155110956	155173433	1	ENSG00000124333	VAMP7
19	159361	174665	-1	ENSG00000267616	AC016626.2
19	176907	177913	1	ENSG00000267290	AC092192.1
1	153232176	153234598	1	ENSG00000203782	LOR
19	182673	196756	-1	ENSG00000267237	AC092299.6
5	137523339	137549032	-1	ENSG00000094880	CDC23
19	193236	196050	1	ENSG00000267639	CICP19
7	6448757	6523821	-1	ENSG00000164535	DAGLB
6	111303218	111349466	1	ENSG00000197498	RPF2
1	65886248	66107242	1	ENSG00000116678	LEPR
HSCHR6_MHC_DBB	32824882	32825559	-1	ENSG00000227435	PPP1R2P1
15	72559087	72612287	-1	ENSG00000273025	CELF6
19	197075	199431	-1	ENSG00000272098	AC092299.8
19	197955	200775	1	ENSG00000267029	AC092299.7
HSCHR6_MHC_DBB	32842122	32842196	1	ENSG00000237871	HLA-Z
8	22402499	22433301	1	ENSG00000120896	SORBS3
HSCHR6_MHC_COX	33002124	33018445	1	ENSG00000225132	HLA-DPB2
HSCHR6_MHC_DBB	32882633	32882727	-1	ENSG00000264962	CR752645.1
12	120740119	120751052	1	ENSG00000089163	SIRT4
19	200460	205074	-1	ENSG00000206082	LINC01002
HSCHR6_MHC_DBB	33025170	33025579	1	ENSG00000226879	RPL32P1
14	102228135	102394326	1	ENSG00000078304	PPP2R5C
19	223158	223261	-1	ENSG00000222329	RNU6-1076P
17	79876146	79885590	-1	ENSG00000197063	MAFG
X	48316920	48328644	-1	ENSG00000017483	SLC38A5
19	229640	230165	-1	ENSG00000267600	AC098474.1
