chrom	chromstart	chromend	name	ensembl_gene_id	external_gene_name
chr15	90895477	90895478	56196	ENSG00000196391	ZNF774
chr12	54388679	54388680	56197	ENSG00000180806	HOXC9
chr14	57197252	57197253	56198	ENSG00000259133	RP11-1085N6.3
chr16	67224106	67224107	56199	ENSG00000179044	EXOC3L1
chr14	75348594	75348595	56200	ENSG00000119689	DLST
chr19	5839741	5839742	56201	ENSG00000156413	FUT6
chr14	57277196	57277197	56202	ENSG00000165588	OTX2
chrX	153096019	153096020	56203	ENSG00000067840	PDZD4
chr3	108672741	108672742	56204	ENSG00000138472	GUCA1C
chr1	116311401	116311402	56205	ENSG00000118729	CASQ2
chr11	95523572	95523573	56206	ENSG00000077458	FAM76B
chr17	7452416	7452417	56207	ENSG00000248871	TNFSF12-TNFSF13
chr10	14880573	14880574	56208	ENSG00000185267	CDNF
chr19	5851484	5851485	56209	ENSG00000171124	FUT3
chr16	67226072	67226073	56210	ENSG00000205250	E2F4
chr15	90931450	90931451	56211	ENSG00000140575	IQGAP1
chr7	97881691	97881692	56212	ENSG00000164713	BRI3
chr1	116386537	116386538	56213	ENSG00000177551	NHLH2
chr19	5903797	5903798	56214	ENSG00000130383	FUT5
chr17	41476327	41476328	56215	ENSG00000175906	ARL4D
chr1	19578033	19578034	56216	ENSG00000053372	MRTO4
chr16	24266874	24266875	56217	ENSG00000006116	CACNG3
chr17	7461609	7461610	56218	ENSG00000161955	TNFSF13
chr10	101769675	101769676	56219	ENSG00000107554	DNMBP
chr1	116519119	116519120	56220	ENSG00000163393	SLC22A15
chr8	139926248	139926249	56221	ENSG00000169436	COL22A1
chr1	116654376	116654377	56222	ENSG00000173212	MAB21L3
chr20	44074071	44074072	56223	ENSG00000269549	AL031663.2
chr20	44107451	44107452	56224	ENSG00000268111	AL031663.1
chr19	17830051	17830052	56225	ENSG00000130479	MAP1S
chr10	14880163	14880164	56226	ENSG00000187522	HSPA14
chr20	44098346	44098347	56227	ENSG00000101443	WFDC2
chr7	134429003	134429004	56228	ENSG00000122786	CALD1
chr11	95523129	95523130	56229	ENSG00000166037	CEP57
chr20	44144263	44144264	56230	ENSG00000101446	SPINT3
chr20	44168133	44168134	56231	ENSG00000243543	WFDC6
chr2	148602086	148602087	56232	ENSG00000121989	ACVR2A
chr17	2615956	2615957	56233	ENSG00000132361	CLUH
chr12	6716641	6716642	56234	ENSG00000111642	CHD4
chr12	49207577	49207578	56235	ENSG00000167535	CACNB3
chr20	44176390	44176391	56236	ENSG00000101448	EPPIN
chr16	24549014	24549015	56237	ENSG00000122257	RBBP6
chr1	19600687	19600688	56238	ENSG00000211454	AKR7L
chr14	106237741	106237742	56239	ENSG00000211897	IGHG3
chr1	19615743	19615744	56240	ENSG00000162482	AKR7A3
chr1	116915290	116915291	56241	ENSG00000163399	ATP1A1
chr16	67233014	67233015	56242	ENSG00000102890	ELMO3
chr14	106312009	106312010	56243	ENSG00000211898	IGHD
chr12	54402832	54402833	56244	ENSG00000037965	HOXC8
chr14	106322322	106322323	56245	ENSG00000211899	IGHM
chr7	98030379	98030380	56246	ENSG00000006453	BAIAP2L1
chr1	19638639	19638640	56247	ENSG00000053371	AKR7A2
chr12	54410715	54410716	56248	ENSG00000198353	HOXC4
chr19	5904016	5904017	56249	ENSG00000174886	NDUFA11
chr14	106329467	106329468	56250	ENSG00000211900	IGHJ6
chr14	106330071	106330072	56251	ENSG00000242472	IGHJ5
chr12	54426637	54426638	56252	ENSG00000172789	HOXC5
chr19	5904852	5904853	56253	ENSG00000267314	AC104532.2
chr3	108836988	108836989	56254	ENSG00000114487	MORC1
chr14	106330469	106330470	56255	ENSG00000240041	IGHJ4
chr19	5904869	5904870	56256	ENSG00000187650	VMAC
chr12	54447661	54447662	56257	ENSG00000273266	HOXC4
chr14	106330844	106330845	56258	ENSG00000242887	IGHJ3
chr1	116926717	116926718	56259	ENSG00000269279	AL136376.1
chr19	5911718	5911719	56260	ENSG00000105519	CAPS
chr3	38691163	38691164	56261	ENSG00000183873	SCN5A
chr1	157015161	157015162	56262	ENSG00000132694	ARHGEF11
chr1	117113660	117113661	56263	ENSG00000116815	CD58
chr2	148779146	148779147	56264	ENSG00000115947	ORC4
chr14	75390098	75390099	56265	ENSG00000198208	RPS6KL1
chr12	54582777	54582778	56266	ENSG00000123415	SMUG1
chr11	95658478	95658479	56267	ENSG00000087053	MTMR2
chr14	93582664	93582665	56268	ENSG00000100605	ITPK1
chr17	41561233	41561234	56269	ENSG00000067596	DHX8
chr14	106331459	106331460	56270	ENSG00000211904	IGHJ2
chr14	106331667	106331668	56271	ENSG00000211905	IGHJ1
chr14	106331770	106331771	56272	ENSG00000236597	IGHD7-27
chr14	106346910	106346911	56273	ENSG00000211907	IGHD1-26
chr14	106347413	106347414	56274	ENSG00000225825	IGHD6-25
chr14	106349779	106349780	56275	ENSG00000211909	IGHD5-24
chr14	106350745	106350746	56276	ENSG00000227196	IGHD4-23
chr14	106351918	106351919	56277	ENSG00000211911	IGHD3-22
chrX	153174676	153174677	56278	ENSG00000198910	L1CAM
chr3	49142552	49142553	56279	ENSG00000172053	QARS
chr7	98246609	98246610	56280	ENSG00000106236	NPTX2
chr1	117210374	117210375	56281	ENSG00000143061	IGSF3
chr10	101841633	101841634	56282	ENSG00000120054	CPN1
chr3	128968449	128968450	56283	ENSG00000181789	COPG1
chr17	7465192	7465193	56284	ENSG00000161956	SENP3
chr12	25348150	25348151	56285	ENSG00000205707	LYRM5
chr1	19638820	19638821	56286	ENSG00000040487	PQLC2
chr1	117236734	117236735	56287	ENSG00000203864	C1orf137
chr7	32535038	32535039	56288	ENSG00000105778	AVL9
chr3	109035363	109035364	56289	ENSG00000163530	DPPA2
chr14	106354435	106354436	56290	ENSG00000211912	IGHD2-21
chr1	117297007	117297008	56291	ENSG00000116824	CD2
chr14	106357064	106357065	56292	ENSG00000237020	IGHD1-20
chr14	106357576	106357577	56293	ENSG00000211914	IGHD6-19
chr14	106359418	106359419	56294	ENSG00000211915	IGHD5-18
chr14	106360380	106360381	56295	ENSG00000227800	IGHD4-17
chr14	106361527	106361528	56296	ENSG00000211917	IGHD3-16
chr14	106363844	106363845	56297	ENSG00000211918	IGHD2-15
chr1	157069599	157069600	56298	ENSG00000253831	ETV3L
chr7	98468393	98468394	56299	ENSG00000166448	TMEM130
chr14	106366511	106366512	56300	ENSG00000227108	IGHD1-14
chr3	109056418	109056419	56301	ENSG00000121570	DPPA4
chr14	106367019	106367020	56302	ENSG00000211920	IGHD6-13
chr14	106368528	106368529	56303	ENSG00000211921	IGHD5-12
chr14	106369488	106369489	56304	ENSG00000232543	IGHD4-11
chr19	5978152	5978153	56305	ENSG00000031823	RANBP3
chr14	106370384	106370385	56306	ENSG00000211923	IGHD3-10
chr14	106370568	106370569	56307	ENSG00000211924	IGHD3-9
chr14	106373098	106373099	56308	ENSG00000211925	IGHD2-8
chr14	106375781	106375782	56309	ENSG00000237197	IGHD1-7
chr14	106376285	106376286	56310	ENSG00000228131	IGHD6-6
chr7	32933742	32933743	56311	ENSG00000170852	KBTBD2
chr14	106378134	106378135	56312	ENSG00000211928	IGHD5-5
chr17	78194721	78194722	56313	ENSG00000181523	SGSH
chr4	106473777	106473778	56314	ENSG00000236699	ARHGEF38
chr1	117452679	117452680	56315	ENSG00000134247	PTGFRN
chr12	54673885	54673886	56316	ENSG00000094916	CBX5
chr12	25403869	25403870	56317	ENSG00000133703	KRAS
chr14	106379095	106379096	56318	ENSG00000233655	IGHD4-4
chr12	25381515	25381516	56319	ENSG00000268076	AC087239.1
chr1	157108265	157108266	56320	ENSG00000117036	ETV3
chr14	106380247	106380248	56321	ENSG00000211930	IGHD3-3
chr1	19812065	19812066	56322	ENSG00000077549	CAPZB
chr14	57735725	57735726	56323	ENSG00000070367	EXOC5
chr7	105039754	105039755	56324	ENSG00000135250	SRPK2
chr7	32997017	32997018	56325	ENSG00000122642	FKBP9
chr12	25801512	25801513	56326	ENSG00000152936	IFLTD1
chr1	117544382	117544383	56327	ENSG00000134256	CD101
chr11	96076343	96076344	56328	ENSG00000184384	MAML2
chr7	73082155	73082156	56329	ENSG00000176428	VPS37D
chr14	93651272	93651273	56330	ENSG00000165943	MOAP1
chr14	57671888	57671889	56331	ENSG00000212928	AL391152.1
chr5	64921801	64921802	56332	ENSG00000113595	TRIM23
chr14	93651296	93651297	56333	ENSG00000153485	TMEM251
chr14	93651318	93651319	56334	ENSG00000259066	RP11-371E8.4
chr11	96123086	96123087	56335	ENSG00000149231	CCDC82
chr14	75422486	75422487	56336	ENSG00000119630	PGF
chr14	57735627	57735628	56337	ENSG00000053770	AP5M1
chr7	73097782	73097783	56338	ENSG00000176410	DNAJC30
chr11	96123153	96123154	56339	ENSG00000183340	JRKL
chr6	31516203	31516204	56340	ENSG00000213760	ATP6V1G2
chr1	117602925	117602926	56341	ENSG00000116830	TTF2
chr7	33102408	33102409	56342	ENSG00000122643	NT5C3A
chr16	24741016	24741017	56343	ENSG00000090905	TNRC6A
chr19	17858527	17858528	56344	ENSG00000130475	FCHO1
chr4	106817142	106817143	56345	ENSG00000138785	INTS12
chr10	101948090	101948091	56346	ENSG00000107566	ERLIN1
chr3	194354417	194354418	56347	ENSG00000145014	TMEM44
chr11	98891683	98891684	56348	ENSG00000149972	CNTN5
chr7	73097355	73097356	56349	ENSG00000071462	WBSCR22
chr6	31514647	31514648	56350	ENSG00000204498	NFKBIL1
chr3	38835500	38835501	56351	ENSG00000185313	SCN10A
chr1	117665208	117665209	56352	ENSG00000134253	TRIM45
chr4	106629935	106629936	56353	ENSG00000138780	GSTCD
chr1	19923477	19923478	56354	ENSG00000173436	MINOS1
chr10	101989375	101989376	56355	ENSG00000213341	CHUK
chr8	140715298	140715299	56356	ENSG00000169427	KCNK9
chr1	19923473	19923474	56357	ENSG00000270136	MINOS1-NBL1
chr1	157522309	157522310	56358	ENSG00000143297	FCRL5
chr14	57857262	57857263	56359	ENSG00000139977	NAA30
chr16	67260950	67260951	56360	ENSG00000125122	LRRC29
chr1	117753555	117753556	56361	ENSG00000134258	VTCN1
chr12	6745612	6745613	56362	ENSG00000184574	LPAR5
chr16	67260929	67260930	56363	ENSG00000237102	AC040160.1
chr7	98475556	98475557	56364	ENSG00000196367	TRRAP
chr17	7476024	7476025	56365	ENSG00000161960	EIF4A1
chr16	67261006	67261007	56366	ENSG00000168701	TMEM208
chr11	100558384	100558385	56367	ENSG00000165895	ARHGAP42
chr16	24857162	24857163	56368	ENSG00000158865	SLC5A11
chr14	57960584	57960585	56369	ENSG00000100557	C14orf105
chr3	38992051	38992052	56370	ENSG00000168356	SCN11A
chr1	117910071	117910072	56371	ENSG00000198162	MAN1A2
chr8	141468677	141468678	56372	ENSG00000167632	TRAPPC9
chr16	67281560	67281561	56373	ENSG00000135723	FHOD1
chr12	105629068	105629069	56374	ENSG00000235162	C12orf75
chr1	19967048	19967049	56375	ENSG00000158747	NBL1
chr5	64920543	64920544	56376	ENSG00000113597	TRAPPC13
chr1	118148556	118148557	56377	ENSG00000183508	FAM46C
chr7	33149012	33149013	56378	ENSG00000164610	RP9
chr12	6756625	6756626	56379	ENSG00000111644	ACRBP
chr1	19991780	19991781	56380	ENSG00000158748	HTR6
chr11	100862811	100862812	56381	ENSG00000170647	TMEM133
chr14	24867992	24867993	56382	ENSG00000205978	NYNRIN
chr2	54087296	54087297	56383	ENSG00000270898	ASB3
chr1	118472252	118472253	56384	ENSG00000196505	GDAP2
chr16	67271586	67271587	56385	ENSG00000135740	SLC9A5
chr1	20126437	20126438	56386	ENSG00000162542	TMCO4
chr14	58448911	58448912	56387	ENSG00000151812	SLC35F4
chr17	2680350	2680351	56388	ENSG00000132359	RAP1GAP2
chr19	6199582	6199583	56389	ENSG00000087903	RFX2
chr1	157567869	157567870	56390	ENSG00000163518	FCRL4
chr12	106533810	106533811	56391	ENSG00000074590	NUAK1
chr6	31539831	31539832	56392	ENSG00000226979	LTA
chr12	49246624	49246625	56393	ENSG00000174243	DDX23
chr2	53994929	53994930	56394	ENSG00000143942	CHAC2
chr4	106815932	106815933	56395	ENSG00000168743	NPNT
chr1	118472343	118472344	56396	ENSG00000065183	WDR3
chr14	93673438	93673439	56397	ENSG00000170270	C14orf142
chr11	101001254	101001255	56398	ENSG00000082175	PGR
chr3	58200423	58200424	56399	ENSG00000163687	DNASE1L3
chr1	20141770	20141771	56400	ENSG00000178828	RNF186
chr12	6772313	6772314	56401	ENSG00000111653	ING4
chr1	20209006	20209007	56402	ENSG00000169914	OTUD3
chr14	93673401	93673402	56403	ENSG00000012963	UBR7
chrX	153146127	153146128	56404	ENSG00000196987	LCA10
chr3	58223233	58223234	56405	ENSG00000163686	ABHD6
chr16	67311413	67311414	56406	ENSG00000196155	PLEKHG4
chrX	153167985	153167986	56407	ENSG00000126895	AVPR2
chr3	110612322	110612323	56408	ENSG00000206532	RP11-553A10.1
chr8	140943416	140943417	56409	ENSG00000250733	C8orf17
chr7	33168856	33168857	56410	ENSG00000122507	BBS9
chr16	25026986	25026987	56411	ENSG00000140750	ARHGAP17
chr17	78193498	78193499	56412	ENSG00000181045	SLC26A11
chr8	141521397	141521398	56413	ENSG00000104472	CHRAC1
chr11	101743292	101743293	56414	ENSG00000137672	TRPC6
chr3	110788918	110788919	56415	ENSG00000177707	PVRL3
chr12	26111962	26111963	56416	ENSG00000123094	RASSF8
chr1	118727845	118727846	56417	ENSG00000155761	SPAG17
chr2	54014181	54014182	56418	ENSG00000068912	ERLEC1
chr1	20250109	20250110	56419	ENSG00000188784	PLA2G2E
chr14	75469614	75469615	56420	ENSG00000119718	EIF2B2
chr1	20306931	20306932	56421	ENSG00000188257	PLA2G2A
chr19	17905637	17905638	56422	ENSG00000179913	B3GNT3
chr14	24900159	24900160	56423	ENSG00000139899	CBLN3
chr7	105162713	105162714	56424	ENSG00000091127	PUS7
chr19	17932382	17932383	56425	ENSG00000248099	INSL3
chr1	20354672	20354673	56426	ENSG00000127472	PLA2G5
chr6	31543344	31543345	56427	ENSG00000232810	TNF
chr3	58291974	58291975	56428	ENSG00000163684	RPP14
chr1	20446049	20446050	56429	ENSG00000117215	PLA2G2D
chr14	24898492	24898493	56430	ENSG00000100441	KHNYN
chr11	101787252	101787253	56431	ENSG00000187151	ANGPTL5
chr1	20465819	20465820	56432	ENSG00000158786	PLA2G2F
chr1	20503916	20503917	56433	ENSG00000187980	PLA2G2C
chr19	17958879	17958880	56434	ENSG00000105639	JAK3
chr3	111011566	111011567	56435	ENSG00000153283	CD96
chr1	119532178	119532179	56436	ENSG00000092607	TBX15
chr2	148778580	148778581	56437	ENSG00000204406	MBD5
chrX	153200451	153200452	56438	ENSG00000089820	ARHGAP4
chr11	101785746	101785747	56439	ENSG00000110318	KIAA1377
chr12	49259680	49259681	56440	ENSG00000172602	RND1
chr1	119683293	119683294	56441	ENSG00000116874	WARS2
chr1	20512578	20512579	56442	ENSG00000162543	UBXN10
chr3	39093489	39093490	56443	ENSG00000114742	WDR48
chr1	157670646	157670647	56444	ENSG00000160856	FCRL3
chr19	17970685	17970686	56445	ENSG00000105640	RPL18A
chr10	102027436	102027437	56446	ENSG00000095485	CWF19L1
chr14	93799437	93799438	56447	ENSG00000011114	BTBD7
chr1	119911402	119911403	56448	ENSG00000116882	HAO2
chr16	67360665	67360666	56449	ENSG00000168676	KCTD19
chr6	31550298	31550299	56450	ENSG00000227507	LTB
chr1	20617412	20617413	56451	ENSG00000158816	VWA5B1
chr3	49158370	49158371	56452	ENSG00000172046	USP19
chr1	119957554	119957555	56453	ENSG00000203859	HSD3B2
chr7	105172532	105172533	56454	ENSG00000135249	RINT1
chr19	17982782	17982783	56455	ENSG00000105641	SLC5A5
chr17	41656987	41656988	56456	ENSG00000175832	ETV4
chr14	75518234	75518235	56457	ENSG00000119684	MLH3
chr14	24912110	24912111	56458	ENSG00000100445	SDR39U1
chr12	49351147	49351148	56459	ENSG00000272822	RP11-302B13.5
chr19	18043825	18043826	56460	ENSG00000007080	CCDC124
chr11	101918174	101918175	56461	ENSG00000137691	C11orf70
chr19	18062102	18062103	56462	ENSG00000105642	KCNN1
chr12	49297893	49297894	56463	ENSG00000139537	CCDC65
chr1	120049821	120049822	56464	ENSG00000203857	HSD3B1
chr12	26278059	26278060	56465	ENSG00000123095	BHLHE41
chr14	24970800	24970801	56466	ENSG00000258744	RP11-80A15.1
chr1	20812712	20812713	56467	ENSG00000162545	CAMK2N1
chr14	24977470	24977471	56468	ENSG00000092009	CMA1
chr17	2966900	2966901	56469	ENSG00000262628	OR1D5
chr1	20834653	20834654	56470	ENSG00000090432	MUL1
chr17	2996289	2996290	56471	ENSG00000184166	OR1D2
chr17	3030874	3030875	56472	ENSG00000183024	OR1G1
chr6	31553901	31553902	56473	ENSG00000204482	LST1
chr1	20878932	20878933	56474	ENSG00000183114	FAM43B
chr14	25045465	25045466	56475	ENSG00000100448	CTSG
chr17	3100813	3100814	56476	ENSG00000172150	OR1A2
chr1	120190395	120190396	56477	ENSG00000143067	ZNF697
chr19	6135258	6135259	56478	ENSG00000130377	ACSBG2
chr1	20915441	20915442	56479	ENSG00000158825	CDA
chr12	49320256	49320257	56480	ENSG00000134285	FKBP11
chr17	3118915	3118916	56481	ENSG00000172146	OR1A1
chr7	33765593	33765594	56482	ENSG00000173862	RP11-89N17.1
chr14	58764856	58764857	56483	ENSG00000139971	C14orf37
chr12	26274924	26274925	56484	ENSG00000123096	SSPN
chr17	3182267	3182268	56485	ENSG00000221882	OR3A2
chr7	33944523	33944524	56486	ENSG00000164619	BMPER
chr16	67360701	67360702	56487	ENSG00000159708	LRRC36
chr17	3195875	3195876	56488	ENSG00000180090	OR3A1
chr17	3301703	3301704	56489	ENSG00000180016	OR1E1
chr19	6279958	6279959	56490	ENSG00000130382	MLLT1
chr17	3323862	3323863	56491	ENSG00000159961	OR3A3
chr1	120202421	120202422	56492	ENSG00000092621	PHGDH
chr17	3337134	3337135	56493	ENSG00000127780	OR1E2
chr19	6333639	6333640	56494	ENSG00000167769	ACER1
chr14	25078904	25078905	56495	ENSG00000100450	GZMH
chr7	73134001	73134002	56496	ENSG00000106089	STX1A
chr11	101981192	101981193	56497	ENSG00000137693	YAP1
chr10	14920819	14920820	56498	ENSG00000152455	SUV39H2
chr19	6361463	6361464	56499	ENSG00000125656	CLPP
chr2	149402009	149402010	56500	ENSG00000135999	EPC2
chr19	6372444	6372445	56501	ENSG00000125652	ALKBH7
chr19	6379068	6379069	56502	ENSG00000125650	PSPN
chr19	18111941	18111942	56503	ENSG00000105643	ARRDC2
chr1	157746921	157746922	56504	ENSG00000132704	FCRL2
chr1	20959948	20959949	56505	ENSG00000158828	PINK1
chr17	3417145	3417146	56506	ENSG00000141255	SPATA22
chr10	102046468	102046469	56507	ENSG00000196072	BLOC1S2
chr1	120311527	120311528	56508	ENSG00000134240	HMGCS2
chr19	6393991	6393992	56509	ENSG00000125651	GTF2F1
chr12	106698056	106698057	56510	ENSG00000136026	CKAP4
chr3	58303341	58303342	56511	ENSG00000255154	RPP14
chr1	20987999	20988000	56512	ENSG00000244038	DDOST
chr5	64920592	64920593	56513	ENSG00000253251	CTC-534A2.2
chr3	39149853	39149854	56514	ENSG00000114745	GORASP1
chr14	58666798	58666799	56515	ENSG00000131966	ACTR10
chr5	65018861	65018862	56516	ENSG00000197860	SGTB
chr19	18209753	18209754	56517	ENSG00000096996	IL12RB1
chr14	93799565	93799566	56518	ENSG00000133958	UNC79
chr11	102188215	102188216	56519	ENSG00000023445	BIRC3
chr1	120354282	120354283	56520	ENSG00000134193	REG4
chr16	25123050	25123051	56521	ENSG00000205629	LCMT1
chr16	67427437	67427438	56522	ENSG00000159713	TPPP3
chr1	120439117	120439118	56523	ENSG00000134249	ADAM30
chr14	25103472	25103473	56524	ENSG00000100453	GZMB
chr3	111314289	111314290	56525	ENSG00000177494	ZBED2
chr1	21044509	21044510	56526	ENSG00000117245	KIF17
chr7	34699771	34699772	56527	ENSG00000214841	AC005493.1
chr19	18208603	18208604	56528	ENSG00000099308	MAST3
chr3	111393523	111393524	56529	ENSG00000240891	PLCXD2
chr12	106695707	106695708	56530	ENSG00000166046	TCP11L2
chr7	73153196	73153197	56531	ENSG00000106077	ABHD11
chr7	105241321	105241322	56532	ENSG00000185055	EFCAB10
chr16	67450735	67450736	56533	ENSG00000159714	ZDHHC1
chr1	120612239	120612240	56534	ENSG00000134250	NOTCH2
chr19	6424804	6424805	56535	ENSG00000088247	KHSRP
chr11	102217942	102217943	56536	ENSG00000110330	BIRC2
chr1	157789894	157789895	56537	ENSG00000163534	FCRL1
chr3	58318607	58318608	56538	ENSG00000168297	PXK
chr19	18263928	18263929	56539	ENSG00000105647	PIK3R2
chr7	34697851	34697852	56540	ENSG00000187258	NPSR1
chr7	105517049	105517050	56541	ENSG00000146776	ATXN7L1
chr16	25227052	25227053	56542	ENSG00000103375	AQP8
chr16	67464555	67464556	56543	ENSG00000176387	HSD11B2
chr1	21059329	21059330	56544	ENSG00000189410	SH2D5
chr1	120837756	120837757	56545	ENSG00000188610	FAM72B
chr3	194393205	194393206	56546	ENSG00000041802	LSG1
chr16	25269251	25269252	56547	ENSG00000155592	ZKSCAN2
chr11	102341114	102341115	56548	ENSG00000152558	TMEM123
chr19	6433789	6433790	56549	ENSG00000181240	SLC25A41
chr1	120935936	120935937	56550	ENSG00000198019	FCGR1B
chr11	102337986	102337987	56551	ENSG00000255482	RP11-315O6.2
chr11	102401483	102401484	56552	ENSG00000137673	MMP7
chr16	25703347	25703348	56553	ENSG00000182601	HS3ST4
chr16	67515139	67515140	56554	ENSG00000159720	ATP6V0D1
chr12	6798737	6798738	56555	ENSG00000126746	ZNF384
chr1	143767880	143767881	56556	ENSG00000236334	PPIAL4G
chr14	25519502	25519503	56557	ENSG00000168952	STXBP6
chr1	143913142	143913143	56558	ENSG00000215784	FAM72D
chr12	26986130	26986131	56559	ENSG00000123104	ITPR2
chr17	78234665	78234666	56560	ENSG00000173821	RNF213
chr19	18263968	18263969	56561	ENSG00000268173	PIK3R2
chr1	157868045	157868046	56562	ENSG00000073754	CD5L
chr7	73184599	73184600	56563	ENSG00000165215	CLDN3
chr19	18283972	18283973	56564	ENSG00000216490	IFI30
chr7	73213872	73213873	56565	ENSG00000189143	CLDN4
chr19	6465213	6465214	56566	ENSG00000125648	SLC25A23
chr1	21113815	21113816	56567	ENSG00000127483	HP1BP3
chr19	18303992	18303993	56568	ENSG00000254858	MPV17L2
chr14	27066959	27066960	56569	ENSG00000139910	NOVA1
chr19	18314883	18314884	56570	ENSG00000105649	RAB3A
chr7	98741722	98741723	56571	ENSG00000198742	SMURF1
chr16	67517715	67517716	56572	ENSG00000159723	AGRP
chr14	58711549	58711550	56573	ENSG00000100567	PSMA3
chr11	102496062	102496063	56574	ENSG00000137674	MMP20
chr16	27214807	27214808	56575	ENSG00000155666	KDM8
chr11	102552041	102552042	56576	ENSG00000255798	RP11-817J15.3
chr11	102576536	102576537	56577	ENSG00000137675	MMP27
chr14	75536185	75536186	56578	ENSG00000119640	ACYP1
chr3	111451344	111451345	56579	ENSG00000144824	PHLDB2
chr11	102597780	102597781	56580	ENSG00000118113	MMP8
chr1	144146808	144146809	56581	ENSG00000162825	NBPF8
chr17	3375668	3375669	56582	ENSG00000108381	ASPA
chr16	27280114	27280115	56583	ENSG00000169189	NSMCE1
chr14	75530873	75530874	56584	ENSG00000119703	ZC2HC1C
chr12	49333445	49333446	56585	ENSG00000255863	AC073610.5
chr10	102090242	102090243	56586	ENSG00000107593	PKD2L1
